datetime,Upper Band,Lower Band,close,open,high,low,volume
2024-04-03 13:35:00,128860.95415273722,128709.04584726278,128815.0,128805.0,128895.0,128805.0,1520344.5
2024-04-03 13:40:00,128904.72385021579,128745.27614978421,128955.0,128925.0,128970.0,128870.0,3016960.5
2024-04-03 13:45:00,128914.9375269897,128805.0624730103,128900.0,128920.0,128950.0,128900.0,6665022.0
2024-04-03 13:50:00,128952.70971129437,128835.86171727705,129005.0,128915.0,129060.0,128915.0,2735005.0
2024-04-03 13:55:00,129017.89847425798,128854.95866859915,129115.0,129055.0,129115.0,129020.0,1780994.5
2024-04-03 14:00:00,129062.80190825753,128888.62666317105,129110.0,129115.0,129130.0,129085.0,5280217.5
2024-04-03 14:05:00,129121.73594501073,128906.83548356069,129200.0,129145.0,129200.0,129145.0,1550008.5
2024-04-03 14:10:00,129186.484523618,128973.515476382,129275.0,129300.0,129300.0,129215.0,3063192.5
2024-04-03 14:15:00,129279.21801150776,129010.78198849224,129410.0,129400.0,129420.0,129295.0,9160638.0
2024-04-03 14:20:00,129389.95650649078,129087.18635065209,129555.0,129500.0,129595.0,129400.0,6630020.0
2024-04-03 14:25:00,129483.53938185809,129163.60347528478,129600.0,129545.0,129620.0,129515.0,1995495.5
2024-04-03 14:30:00,129617.57121525239,129226.71449903332,129805.0,129650.0,129805.0,129630.0,3489508.5
2024-04-03 14:35:00,129730.00181732701,129329.99818267299,129865.0,129775.0,129900.0,129760.0,10127511.0
2024-04-03 14:40:00,129812.89380682874,129441.39190745697,129880.0,129870.0,129940.0,129860.0,7312823.0
2024-04-03 14:45:00,129860.51172472157,129562.34541813556,129865.0,129840.0,129905.0,129825.0,2948110.5
2024-04-03 14:50:00,129866.86758017348,129655.98956268365,129760.0,129780.0,129885.0,129760.0,2311135.0
2024-04-03 14:55:00,129866.9267915048,129710.21606563807,129745.0,129755.0,129785.0,129730.0,3503730.0
2024-04-03 15:00:00,129863.81284068503,129721.90144502926,129630.0,129600.0,129725.0,129600.0,8413245.5
2024-04-03 15:05:00,129853.82507714881,129679.03206570832,129620.0,129600.0,129665.0,129595.0,4018409.0
2024-04-03 15:10:00,129821.10216255214,129647.46926601928,129640.0,129650.0,129720.0,129640.0,1685947.5
2024-04-03 15:15:00,129771.8168038624,129613.89748185189,129590.0,129615.0,129620.0,129565.0,1866217.5
2024-04-03 15:20:00,129709.60268478436,129600.39731521564,129600.0,129605.0,129605.0,129590.0,803498.0
2024-04-03 15:25:00,129673.04428772184,129579.81285513529,129560.0,129580.0,129580.0,129545.0,738531.5
2024-04-03 15:30:00,129625.48993373246,129574.51006626754,129560.0,129570.0,129615.0,129560.0,1451503.5
2024-04-03 15:35:00,129619.85255911575,129573.00458374138,129605.0,129605.0,129615.0,129570.0,1231212.5
2024-04-03 15:40:00,129633.72617732914,129571.98810838515,129665.0,129625.0,129665.0,129605.0,933450.0
2024-04-03 15:45:00,129622.73174606307,129565.83968250835,129580.0,129590.0,129680.0,129575.0,1620177.5
2024-04-03 15:50:00,129621.17492960392,129563.11078468179,129575.0,129545.0,129590.0,129545.0,1554882.5
2024-04-03 15:55:00,129616.998242184,129541.57318638742,129510.0,129530.0,129555.0,129510.0,1165755.5
2024-04-03 16:00:00,129615.19715217114,129533.37427640028,129525.0,129445.0,129525.0,129425.0,2797264.0
2024-04-03 16:05:00,129613.19652973246,129528.23204169612,129535.0,129545.0,129545.0,129530.0,518140.0
2024-04-03 16:10:00,129609.4430519179,129461.98551951068,129360.0,129485.0,129490.0,129360.0,2355723.5
2024-04-03 16:15:00,129565.46506579268,129428.82064849303,129395.0,129350.0,129420.0,129325.0,1526620.0
2024-04-03 16:20:00,129539.62053272122,129376.09375299307,129305.0,129400.0,129415.0,129305.0,1319871.0
2024-04-03 16:25:00,129500.58619477661,129336.55666236626,129300.0,129345.0,129345.0,129290.0,5327677.5
2024-04-03 16:30:00,129474.75682687489,129322.38603026798,129370.0,129340.0,129375.0,129325.0,3622220.0
2024-04-03 16:35:00,129444.02156220513,129318.835580652,129405.0,129405.0,129405.0,129355.0,517535.0
2024-04-03 16:40:00,129415.53720101125,129325.89137041733,129460.0,129470.0,129470.0,129420.0,1294295.0
2024-04-03 16:45:00,129474.86823849681,129326.56033293177,129570.0,129570.0,129570.0,129470.0,5375005.0
2024-04-03 16:50:00,129502.11783309061,129336.45359548081,129525.0,129490.0,129560.0,129490.0,3782585.5
2024-04-03 16:55:00,129523.11329561383,129372.60099010046,129505.0,129505.0,129540.0,129495.0,8457127.0
2024-04-03 17:00:00,129538.05195162148,129423.3766198071,129530.0,129550.0,129575.0,129510.0,19223336.0
2024-04-03 17:05:00,129543.13481428898,129458.2937571396,129510.0,129555.0,129555.0,129510.0,1230480.0
2024-04-03 17:10:00,129542.49921595746,129490.35792689967,129515.0,129515.0,129515.0,129515.0,129515.0
2024-04-03 17:15:00,129543.40653252443,129486.59346747557,129450.0,129455.0,129495.0,129445.0,2071358.0
2024-04-03 17:20:00,129524.437107994,129479.8486062917,129480.0,129460.0,129480.0,129460.0,258940.0
2024-04-03 17:25:00,129520.36505848831,129448.2063700831,129400.0,129435.0,129435.0,129400.0,2976290.0
2024-04-03 17:30:00,129511.91313200603,129432.37258227968,129420.0,129405.0,129420.0,129400.0,1164740.0
2024-04-03 17:35:00,129492.79630898697,129418.6322624416,129415.0,129425.0,129425.0,129395.0,1035335.0
2024-04-03 17:40:00,129475.69999267183,129410.01429304246,129420.0,129440.0,129480.0,129405.0,1527388.5
2024-04-03 17:45:00,129452.4971962918,129410.35994656532,129435.0,129445.0,129445.0,129395.0,5488098.5
2024-04-03 17:50:00,129457.90066155506,129410.67076701636,129470.0,129445.0,129470.0,129445.0,1087483.0
2024-04-03 17:55:00,129445.4184747826,129410.2958109317,129435.0,129425.0,129435.0,129425.0,2718125.0
2024-04-04 10:00:00,129706.36043027282,129335.06814115576,130050.0,129890.0,130080.0,129890.0,5744996.0
2024-04-04 10:05:00,129927.4859742001,129356.79974008561,130270.0,130050.0,130290.0,130050.0,11886770.0
2024-04-04 10:10:00,130125.14798587484,129434.85201412516,130380.0,130295.0,130480.0,130295.0,10249141.0
2024-04-04 10:15:00,130358.4752000969,129552.95337133168,130650.0,130425.0,130675.0,130415.0,7076862.0
2024-04-04 10:20:00,130569.66553204249,129726.0487536718,130780.0,130610.0,130825.0,130610.0,10469688.5
2024-04-04 10:25:00,130743.06625413569,129954.07660300718,130875.0,130795.0,130880.0,130755.0,6345291.0
2024-04-04 10:30:00,130855.47146940438,130295.9571020242,131025.0,130875.0,131040.0,130730.0,7343331.5
2024-04-04 10:35:00,130952.11428836848,130477.88571163152,131025.0,131010.0,131085.0,130900.0,8136732.5
2024-04-04 10:40:00,131049.77772070159,130631.65085072699,131150.0,131035.0,131230.0,131035.0,6151560.5
2024-04-04 10:45:00,131139.55872466197,130797.5841324809,131275.0,131215.0,131280.0,131145.0,6915716.5
2024-04-04 10:50:00,131165.6786486986,130901.46420844426,131105.0,131235.0,131250.0,131095.0,5929873.5
2024-04-04 10:55:00,131193.5039115838,130987.92465984478,131180.0,131165.0,131220.0,131055.0,6620324.0
2024-04-04 11:00:00,131275.2184553656,131057.63868749156,131405.0,131180.0,131450.0,131170.0,8262930.5
2024-04-04 11:05:00,131351.48889643818,131102.79681784756,131450.0,131380.0,131500.0,131345.0,4231718.5
2024-04-04 11:10:00,131400.56572513908,131170.8628462895,131435.0,131385.0,131465.0,131325.0,7384271.0
2024-04-04 11:15:00,131417.87645679846,131207.8378289158,131340.0,131395.0,131480.0,131340.0,3206333.0
2024-04-04 11:20:00,131437.67575464997,131223.7528167786,131400.0,131430.0,131430.0,131365.0,1839415.0
2024-04-04 11:25:00,131432.36049958214,131256.21092898928,131200.0,131430.0,131430.0,131190.0,4884501.0
2024-04-04 11:30:00,131442.98113120673,131208.44744022185,131050.0,131155.0,131245.0,131050.0,5809812.5
2024-04-04 11:35:00,131436.68458901157,131024.74398241703,130740.0,130790.0,131070.0,130725.0,7591339.5
2024-04-04 11:40:00,131362.44803531838,130916.12339325306,130810.0,130600.0,130820.0,130600.0,7110319.5
2024-04-04 11:45:00,131268.65474756222,130857.05953815208,130900.0,130765.0,130900.0,130765.0,4827417.0
2024-04-04 11:50:00,131176.6492163516,130776.20792650554,130735.0,130895.0,130940.0,130735.0,3232302.0
2024-04-04 11:55:00,131029.3707540886,130666.3435316257,130500.0,130700.0,130725.0,130500.0,6362528.0
2024-04-04 12:00:00,130906.73237083825,130613.26762916175,130585.0,130610.0,130675.0,130495.0,4140528.0
2024-04-04 12:05:00,130810.06576550685,130594.21994877886,130645.0,130595.0,130655.0,130595.0,1045084.5
2024-04-04 12:10:00,131024.91088807529,130562.23196906758,131380.0,130805.0,131380.0,130675.0,7612439.0
2024-04-04 12:15:00,131113.90114736173,130587.52742406687,131210.0,131145.0,131370.0,131145.0,9056072.0
2024-04-04 12:20:00,131218.48874811508,130611.51125188492,131350.0,131250.0,131360.0,131180.0,4213701.5
2024-04-04 12:25:00,131309.8773220397,130680.12267796029,131295.0,131365.0,131410.0,131245.0,5055150.0
2024-04-04 12:30:00,131401.3603679616,130842.92534632412,131390.0,131450.0,131460.0,131270.0,5714294.0
2024-04-04 12:35:00,131480.72535213424,131029.27464786576,131515.0,131450.0,131575.0,131420.0,7073708.0
2024-04-04 12:40:00,131461.14601786857,131291.7111249886,131495.0,131495.0,131635.0,131470.0,5248945.5
2024-04-04 12:45:00,131487.42075040942,131301.150678162,131505.0,131520.0,131540.0,131485.0,3037914.0
2024-04-04 12:50:00,131512.90780016172,131365.6636284097,131525.0,131515.0,131580.0,131515.0,1973255.0
2024-04-04 12:55:00,131554.72385021287,131395.27614978713,131600.0,131565.0,131610.0,131530.0,3118204.5
2024-04-04 13:00:00,131591.16023489568,131460.2683365329,131650.0,131600.0,131680.0,131600.0,3962764.0
2024-04-04 13:05:00,131618.82822424392,131508.31463289892,131655.0,131625.0,131705.0,131620.0,4646957.0
2024-04-04 13:10:00,131668.58523651666,131522.84333491192,131740.0,131680.0,131755.0,131680.0,8167182.0
2024-04-04 13:15:00,131726.01520177367,131553.98479822633,131805.0,131765.0,131810.0,131765.0,3518850.0
2024-04-04 13:20:00,131756.65072764867,131599.0635580656,131770.0,131740.0,131770.0,131700.0,4650799.5
2024-04-04 13:25:00,131762.99965070252,131647.00034929748,131715.0,131695.0,131840.0,131695.0,4730853.0
2024-04-04 13:30:00,131763.42821850133,131670.8574957844,131685.0,131670.0,131705.0,131625.0,4845239.0
2024-04-04 13:35:00,131768.60101200256,131639.97041656886,131560.0,131575.0,131650.0,131560.0,11384824.0
2024-04-04 13:40:00,131767.3990098968,131616.88670438895,131570.0,131560.0,131580.0,131540.0,2960262.5
2024-04-04 13:45:00,131750.2367550635,131596.90610207935,131610.0,131590.0,131610.0,131590.0,592210.0
2024-04-04 13:50:00,131706.75943173488,131550.38342540796,131490.0,131505.0,131615.0,131490.0,1867812.0
2024-04-04 13:55:00,131662.34510104434,131487.65489895566,131395.0,131400.0,131470.0,131375.0,9027379.0
2024-04-04 14:00:00,131618.26280297877,131470.30862559265,131500.0,131395.0,131510.0,131395.0,12513317.0
2024-04-04 14:05:00,131569.60714790592,131448.9642806655,131440.0,131445.0,131475.0,131440.0,3785966.0
2024-04-04 14:10:00,131552.36730964266,131430.4898332145,131435.0,131420.0,131460.0,131400.0,3088804.0
2024-04-04 14:15:00,131527.71879560789,131415.13834724927,131430.0,131435.0,131470.0,131415.0,1840250.0
2024-04-04 14:20:00,131474.72442790144,131396.70414352714,131360.0,131405.0,131435.0,131355.0,3836377.5
2024-04-04 14:25:00,131457.85868102688,131366.42703325886,131325.0,131350.0,131365.0,131325.0,2495586.0
2024-04-04 14:30:00,131460.18343266562,131316.95942447722,131230.0,131230.0,131325.0,131230.0,4634450.5
2024-04-04 14:35:00,131424.1470051692,131298.71013768797,131310.0,131215.0,131350.0,131195.0,5186947.0
2024-04-04 14:40:00,131401.5616205135,131239.86695091508,131155.0,131155.0,131290.0,131155.0,4945962.5
2024-04-04 14:45:00,131364.8293432457,131185.1706567543,131115.0,131180.0,131200.0,131115.0,2649369.0
2024-04-04 14:50:00,131314.7588050494,131122.38405209343,131035.0,131060.0,131110.0,131035.0,4915200.0
2024-04-04 14:55:00,131271.34154722688,131044.37273848738,130935.0,131000.0,131050.0,130935.0,3930168.0
2024-04-04 15:00:00,131218.4160268608,131017.29825885347,131045.0,131075.0,131150.0,130935.0,5372568.0
2024-04-04 15:05:00,131182.10076315765,130947.89923684236,130860.0,131060.0,131105.0,130860.0,4937417.0
2024-04-04 15:10:00,131108.37113019472,130833.05744123388,130650.0,130855.0,130865.0,130645.0,5203900.0
2024-04-04 15:15:00,131053.64732527251,130712.06696044178,130540.0,130655.0,130710.0,130540.0,5669161.5
2024-04-04 15:20:00,130976.48905955927,130643.51094044073,130605.0,130500.0,130605.0,130475.0,3641752.5
2024-04-04 15:25:00,130905.69437783996,130520.01990787433,130355.0,130605.0,130615.0,130355.0,5662715.0
2024-04-04 15:30:00,130833.40057583783,130459.4565670193,130470.0,130350.0,130505.0,130290.0,3911814.5
2024-04-04 15:35:00,130691.2880682775,130427.28336029392,130435.0,130395.0,130505.0,130340.0,7890709.0
2024-04-04 15:40:00,130585.28481612554,130351.85804101733,130225.0,130385.0,130425.0,130200.0,9894216.5
2024-04-04 15:45:00,130524.46030235002,130302.68255479285,130265.0,130285.0,130290.0,130250.0,1667473.0
2024-04-04 15:50:00,130482.11739229757,130257.88260770243,130235.0,130230.0,130235.0,130150.0,2838190.0
2024-04-04 15:55:00,130404.30417726729,130177.12439416129,130050.0,130200.0,130200.0,129995.0,8830673.5
2024-04-04 16:00:00,130401.9477340943,129996.62369447712,129715.0,129805.0,129975.0,129715.0,6831817.5
2024-04-04 16:05:00,130313.00213855805,129926.99786144195,129915.0,129865.0,129945.0,129815.0,5752032.0
2024-04-04 16:10:00,130206.9403243019,129853.0596756981,129805.0,129775.0,129855.0,129775.0,2882052.0
2024-04-04 16:15:00,130142.95956121985,129795.61186735157,129800.0,129745.0,129800.0,129600.0,9857933.5
2024-04-04 16:20:00,130046.30503914603,129756.5521037111,129790.0,129760.0,129865.0,129700.0,5191072.5
2024-04-04 16:25:00,129923.18091807366,129702.53336764063,129615.0,129620.0,129875.0,129615.0,7268037.5
2024-04-04 16:30:00,129837.65896722877,129679.4838899141,129670.0,129680.0,129680.0,129575.0,5795033.0
2024-04-04 16:35:00,129852.13820758076,129563.57607813353,129360.0,129635.0,129635.0,129355.0,2809439.5
2024-04-04 16:40:00,129783.73698751966,129513.40586962321,129500.0,129395.0,129535.0,129300.0,2563263.5
2024-04-04 16:45:00,129748.71536551826,129501.28463448174,129640.0,129630.0,129660.0,129480.0,1814102.5
2024-04-04 16:50:00,129723.81936426324,129499.03777859389,129705.0,129665.0,129705.0,129550.0,1063136.0
2024-04-04 16:55:00,129682.20592406947,129493.50836164482,129625.0,129545.0,129700.0,129525.0,3629047.5
2024-04-04 17:00:00,129680.52312845038,129492.33401440675,129605.0,129610.0,129725.0,129605.0,6069664.0
2024-04-04 17:05:00,129662.3023484544,129483.4119372599,129575.0,129605.0,129620.0,129575.0,3175065.5
2024-04-04 17:10:00,129665.44147603693,129563.1299525345,129650.0,129580.0,129650.0,129560.0,4756435.5
2024-04-04 17:15:00,129671.1751808836,129604.53910483069,129665.0,129660.0,129700.0,129610.0,4719718.5
2024-04-04 17:20:00,129678.01176065649,129607.7025250578,129675.0,129665.0,129675.0,129630.0,7001235.0
2024-04-04 17:25:00,129658.42994526132,129580.1414833101,129540.0,129560.0,129655.0,129540.0,1943850.0
2024-04-04 17:30:00,129659.57733284126,129524.70838144445,129435.0,129535.0,129535.0,129425.0,1423969.0
2024-04-04 17:35:00,129649.62053272327,129486.09375299102,129435.0,129455.0,129455.0,129435.0,1035670.0
2024-04-04 17:40:00,129639.17989936085,129439.39152921057,129375.0,129400.0,129445.0,129375.0,2562182.5
2024-04-04 17:45:00,129608.42640881735,129423.00216261123,129485.0,129490.0,129490.0,129345.0,3442620.5
2024-04-04 17:50:00,129567.33566253175,129414.09290889683,129490.0,129495.0,129535.0,129490.0,1230242.5
2024-04-04 17:55:00,129517.87280604194,129423.55576538664,129535.0,129465.0,129535.0,129465.0,686281.0
2024-04-08 10:00:00,129494.9175250511,129397.93961780603,129370.0,129280.0,129395.0,129280.0,4151661.0
2024-04-08 10:05:00,129501.5965890448,129324.11769666949,129200.0,129350.0,129400.0,129200.0,3710429.5
2024-04-08 10:10:00,129486.88542296954,129284.54314845904,129245.0,129230.0,129245.0,129145.0,2971515.0
2024-04-08 10:15:00,129476.55468567985,129239.15960003444,129180.0,129205.0,129245.0,129175.0,7066760.5
2024-04-08 10:20:00,129456.43767361123,129233.56232638877,129395.0,129395.0,129400.0,129205.0,2353664.0
2024-04-08 10:25:00,129423.78571945008,129224.78570912134,129345.0,129370.0,129500.0,129345.0,3183913.0
2024-04-08 10:30:00,129545.97596500115,129189.73832071314,129840.0,129410.0,129840.0,129360.0,6259579.0
2024-04-08 10:35:00,129754.84784142974,129189.43787285597,130100.0,129830.0,130130.0,129790.0,9017531.0
2024-04-08 10:40:00,129923.69255809102,129282.02172762327,130115.0,130125.0,130260.0,130105.0,9138254.5
2024-04-08 10:45:00,130114.64908610111,129401.06519961318,130330.0,130195.0,130400.0,130060.0,8625160.5
2024-04-08 10:50:00,130242.19446658812,129594.94839055475,130305.0,130320.0,130370.0,130250.0,6203283.0
2024-04-08 10:55:00,130305.67720236978,129760.0370833445,130195.0,130355.0,130385.0,130145.0,4182586.0
2024-04-08 11:00:00,130278.11401521186,130020.45741335956,130160.0,130100.0,130190.0,130080.0,4098859.5
2024-04-08 11:05:00,130267.57973443401,130126.7059798517,130175.0,130160.0,130225.0,130160.0,5728960.0
2024-04-08 11:10:00,130267.64439312503,130123.78417830355,130090.0,130000.0,130150.0,129970.0,7310407.5
2024-04-08 11:15:00,130267.64439312503,130123.78417830355,130115.0,130155.0,130180.0,130110.0,1561810.0
2024-04-08 11:20:00,130239.68252011346,130124.60319417225,130235.0,130250.0,130260.0,130150.0,5573232.0
2024-04-08 11:25:00,130258.73262155634,130119.83880701508,130355.0,130340.0,130355.0,130215.0,8873755.5
2024-04-08 11:30:00,130263.854042985,130123.28881415787,130225.0,130285.0,130315.0,130205.0,3998801.0
2024-04-08 11:35:00,130308.1338155021,130137.5804702122,130365.0,130350.0,130380.0,130210.0,9070685.0
2024-04-08 11:40:00,130342.78475937914,130157.21524062086,130365.0,130390.0,130430.0,130335.0,9882630.5
2024-04-08 11:45:00,130370.38647849511,130211.04209293347,130375.0,130360.0,130410.0,130350.0,7418401.5
2024-04-08 11:50:00,130393.20091912734,130275.37050944408,130420.0,130355.0,130455.0,130340.0,5385445.0
2024-04-08 11:55:00,130410.08171092086,130308.48971765056,130410.0,130405.0,130465.0,130365.0,5321190.0
2024-04-08 12:00:00,130440.95634084236,130314.75794487193,130485.0,130415.0,130485.0,130400.0,6131465.5
2024-04-08 12:05:00,130501.26564826642,130363.0200660193,130605.0,130490.0,130605.0,130490.0,4777801.0
2024-04-08 12:10:00,130533.8200837779,130386.1799162221,130560.0,130630.0,130650.0,130560.0,4571518.5
2024-04-08 12:15:00,130578.36117532286,130417.35311039143,130630.0,130575.0,130645.0,130575.0,3409069.5
2024-04-08 12:20:00,130611.53829189815,130458.46170810185,130635.0,130620.0,130665.0,130610.0,3657807.5
2024-04-08 12:25:00,130647.39900989966,130496.88670438605,130680.0,130630.0,130725.0,130630.0,6195098.0
2024-04-08 12:30:00,130653.91596206614,130553.22689507673,130630.0,130595.0,130680.0,130595.0,8125577.0
2024-04-08 12:35:00,130649.11368969065,130575.17202459506,130545.0,130500.0,130620.0,130475.0,3954499.0
2024-04-08 12:40:00,130650.46118463442,130576.68167250845,130615.0,130615.0,130615.0,130560.0,3787354.5
2024-04-08 12:45:00,130652.71442676602,130588.71414466256,130610.0,130610.0,130670.0,130605.0,3553050.0
2024-04-08 12:50:00,130667.54996991328,130591.02145865814,130690.0,130690.0,130700.0,130675.0,2953485.0
2024-04-08 12:55:00,130671.18177141604,130593.10394286967,130655.0,130630.0,130665.0,130605.0,2926167.5
2024-04-08 13:00:00,130690.20406210405,130591.22450932453,130740.0,130665.0,130765.0,130665.0,2771162.0
2024-04-08 13:05:00,130713.77929087396,130599.07785198317,130740.0,130725.0,130755.0,130715.0,5869949.5
2024-04-08 13:10:00,130716.3963089521,130632.17511961932,130670.0,130675.0,130700.0,130660.0,6076415.0
2024-04-08 13:15:00,130716.64874928018,130637.63696500553,130635.0,130605.0,130695.0,130605.0,2560566.0
2024-04-08 13:20:00,130720.80594883427,130616.3369083086,130550.0,130610.0,130655.0,130550.0,4427599.5
2024-04-08 13:25:00,130710.46843029631,130590.96014113227,130565.0,130580.0,130600.0,130565.0,2089285.0
2024-04-08 13:30:00,130705.21216770502,130583.3592608664,130610.0,130600.0,130615.0,130555.0,914195.0
2024-04-08 13:35:00,130681.87004746239,130579.55852396619,130645.0,130650.0,130650.0,130620.0,1659058.5
2024-04-08 13:40:00,130646.16123406084,130578.12448022487,130610.0,130620.0,130645.0,130610.0,8294244.5
2024-04-08 13:45:00,130629.50240045786,130574.78331382785,130600.0,130605.0,130605.0,130585.0,3813241.5
2024-04-08 13:50:00,130632.318484942,130574.82437220086,130645.0,130630.0,130660.0,130620.0,2299229.5
2024-04-08 13:55:00,130637.4281514601,130592.5718485399,130630.0,130625.0,130660.0,130615.0,4206254.5
2024-04-08 14:00:00,130649.82387247896,130610.17612752104,130670.0,130675.0,130675.0,130650.0,3383981.5
2024-04-08 14:05:00,130675.71101120627,130614.28898879373,130715.0,130700.0,130750.0,130680.0,4875260.0
2024-04-08 14:10:00,130677.28547899633,130615.5716638608,130655.0,130665.0,130735.0,130640.0,6364504.5
2024-04-08 14:15:00,130688.12624597077,130627.58803974352,130690.0,130645.0,130690.0,130630.0,3475484.0
2024-04-08 14:20:00,130700.92441340181,130647.64701516961,130715.0,130715.0,130750.0,130675.0,4810042.0
2024-04-08 14:25:00,130736.33011979143,130653.66988020857,130790.0,130725.0,130815.0,130725.0,4276133.0
2024-04-08 14:30:00,130787.45486120197,130669.6879959409,130865.0,130780.0,130865.0,130775.0,4905925.5
2024-04-08 14:35:00,130800.88757764015,130687.68385093127,130780.0,130770.0,130900.0,130750.0,6514828.5
2024-04-08 14:40:00,130810.98007520237,130697.59135336905,130785.0,130800.0,130820.0,130785.0,4839901.5
2024-04-08 14:45:00,130821.69134500729,130729.73722642129,130805.0,130795.0,130815.0,130780.0,3269885.0
2024-04-08 14:50:00,130826.42312790647,130756.43401495066,130800.0,130800.0,130850.0,130800.0,3270580.0
2024-04-08 14:55:00,130829.51457936199,130783.34256349514,130820.0,130820.0,130820.0,130820.0,654065.0
2024-04-08 15:00:00,130828.92168715215,130775.36402713356,130760.0,130825.0,130875.0,130760.0,3544927.5
2024-04-08 15:05:00,130806.42934050041,130760.71351664246,130735.0,130770.0,130800.0,130705.0,4863945.5
2024-04-08 15:10:00,130804.43704785421,130748.42009500292,130730.0,130780.0,130780.0,130730.0,1765120.0
2024-04-08 15:15:00,130803.60223741723,130747.82633401135,130780.0,130755.0,130780.0,130750.0,1412287.5
2024-04-08 15:20:00,130796.65540374369,130744.77316768489,130770.0,130805.0,130815.0,130770.0,2158111.5
2024-04-08 15:25:00,130797.99692793605,130744.86021492108,130805.0,130870.0,130880.0,130775.0,5285950.0
2024-04-08 15:30:00,130790.42656958145,130695.28771613284,130620.0,130620.0,130760.0,130620.0,3632987.5
2024-04-08 15:35:00,130781.72076108627,130668.27923891373,130635.0,130635.0,130675.0,130600.0,5029351.0
2024-04-08 15:40:00,130773.74212367857,130633.4007334643,130585.0,130605.0,130670.0,130570.0,7393087.0
2024-04-08 15:45:00,130760.54454503024,130595.16974068405,130550.0,130605.0,130640.0,130550.0,3512989.0
2024-04-08 15:50:00,130729.68801868218,130577.45483846069,130610.0,130590.0,130615.0,130550.0,2938088.0
2024-04-08 15:55:00,130719.63254273751,130577.51031440536,130735.0,130600.0,130755.0,130600.0,3880562.5
2024-04-08 16:00:00,130746.80330464782,130570.33955249505,130875.0,130725.0,130875.0,130710.0,6212340.5
2024-04-08 16:05:00,130770.29733237938,130586.84552476348,130760.0,130785.0,130865.0,130760.0,4447428.0
2024-04-08 16:10:00,130824.20536958076,130605.79463041924,130890.0,130850.0,130910.0,130805.0,5417780.5
2024-04-08 16:15:00,130888.32062112183,130648.82223602103,130960.0,130895.0,130995.0,130895.0,7672538.5
2024-04-08 16:20:00,130957.85899350372,130722.14100649628,131050.0,130925.0,131075.0,130925.0,6377833.5
2024-04-08 16:25:00,131032.21904713854,130799.20952429004,131140.0,131080.0,131215.0,131075.0,10413153.5
2024-04-08 16:30:00,131102.9260307593,130858.5025406693,131190.0,131125.0,131200.0,131105.0,8275594.0
2024-04-08 16:35:00,131162.65050913987,130895.92091943155,131215.0,131195.0,131305.0,131185.0,11796628.5
2024-04-08 16:40:00,131193.84163241767,130990.44408186807,131200.0,131275.0,131300.0,131200.0,7572695.5
2024-04-08 16:45:00,131192.16559906284,131040.69154379434,131060.0,131145.0,131260.0,131055.0,7251214.0
2024-04-08 16:50:00,131190.516536014,131049.483463986,130985.0,130965.0,131050.0,130935.0,16950332.0
2024-04-08 16:55:00,131189.83289944142,131041.59567198716,131020.0,131000.0,131035.0,130960.0,2266175.5
2024-04-08 17:00:00,131176.53144945716,131003.46855054284,130960.0,130975.0,131055.0,130940.0,11801624.0
2024-04-08 17:05:00,131147.35346075954,130986.93225352617,131030.0,130980.0,131030.0,130975.0,2986853.5
2024-04-08 17:10:00,131106.54985196138,130983.45014803861,131060.0,131080.0,131080.0,131025.0,5281592.5
2024-04-08 17:15:00,131098.48624801758,130985.79946626814,131180.0,131095.0,131210.0,131045.0,7970339.0
2024-04-08 17:20:00,131132.6808068483,130988.74776458029,131190.0,131180.0,131220.0,131175.0,3358442.5
2024-04-08 17:25:00,131164.10793789884,131014.46349067258,131185.0,131175.0,131185.0,131150.0,7961042.5
2024-04-08 17:30:00,131167.8207296596,131025.03641319754,131070.0,131130.0,131175.0,131070.0,2596343.5
2024-04-08 17:35:00,131169.8532904417,131063.00385241545,131100.0,131115.0,131145.0,131100.0,1179955.0
2024-04-08 17:40:00,131169.82230746807,131074.46340681767,131070.0,131080.0,131135.0,131050.0,3893462.5
2024-04-08 17:45:00,131173.8855301262,131044.68589844524,130970.0,131000.0,131060.0,130970.0,4362761.0
2024-04-08 17:50:00,131150.01012743704,131011.41844399153,130980.0,130950.0,131005.0,130935.0,2894452.5
2024-04-08 17:55:00,131115.62263636923,130997.23450648789,131020.0,130995.0,131065.0,130990.0,4284895.0
2024-04-09 10:00:00,131224.48954815467,130964.08188041675,131450.0,131470.0,131575.0,131405.0,6258317.0
2024-04-09 10:05:00,131346.90932603987,130975.94781681731,131540.0,131505.0,131555.0,131445.0,6706412.0
2024-04-09 10:10:00,131428.86231639617,131009.70911217523,131505.0,131475.0,131585.0,131475.0,2499060.0
2024-04-09 10:15:00,131488.03054744346,131061.96945255656,131460.0,131495.0,131495.0,131340.0,10145001.0
2024-04-09 10:20:00,131551.69407493906,131161.1630679181,131540.0,131465.0,131555.0,131445.0,7232498.0
2024-04-09 10:25:00,131627.7588499822,131292.2411500178,131705.0,131550.0,131705.0,131480.0,4394860.0
2024-04-09 10:30:00,131622.70014088936,131474.44271625348,131640.0,131720.0,131895.0,131570.0,9496571.0
2024-04-09 10:35:00,131622.78358477398,131477.21641522602,131460.0,131455.0,131610.0,131410.0,9482014.0
2024-04-09 10:40:00,131632.70014088936,131484.44271625348,131600.0,131525.0,131640.0,131500.0,4735950.0
